,user_id,name,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
2392,5040800762df3cb24a1e85405c7404a6,Tracy,855,2008-09-03 01:20:41,1296,293,523,"2012,2013,2014,2015,2016,2017,2018",35,3.76,3,2,0,0,0,21,15,27,27,15,6
2393,e262f7528575cc27388983bd9b7c2470,Lj,144,2009-12-26 20:18:07,246,65,53,2018,5,3.45,0,0,0,0,0,3,3,1,1,0,0
2394,bc194d36193569cbf32f7003fbb951c2,Christy,740,2007-10-05 21:31:47,4931,3524,3935,"2010,2011,2012,2013,2014,2015,2016,2017,2018",125,3.74,1378,60,77,54,18,438,1085,1091,1091,433,506
2395,b7ac8ff30cebae35990c2852e6a41000,Yahaira,35,2011-07-19 01:30:03,25,7,9,,0,4.06,0,0,0,0,0,2,2,0,0,1,1
2396,b88b1d3140cc5cbb35135e1f0985ba6c,Pasquale,1613,2008-02-18 21:20:43,6600,2498,4296,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",144,3.37,138,21,19,1,6,186,331,327,327,227,28
2397,f508b2ff3255f885c5cdff7b7497fd03,Jeni,352,2011-08-28 18:00:11,744,154,187,"2015,2016,2017,2018",23,4.39,9,3,0,0,0,13,22,3,3,8,2
2398,099381a07a774b7c7ca1ad1e9ea21ad5,Wendy,33,2011-02-09 03:44:33,50,8,13,,1,3.47,1,0,0,0,0,4,1,0,0,0,0
2399,c74197ec8cb1669c27a03748dd5c2684,Amanda,144,2009-05-06 19:15:26,563,297,351,"2010,2011,2012,2013,2014",29,3.71,66,8,2,4,1,46,162,89,89,37,8
2400,58845db42feebfd4822c2b9ba24a1ace,Tristan,167,2009-07-21 23:37:54,391,245,128,"2012,2013,2014,2015",11,3.55,21,5,1,0,0,23,20,30,30,14,0
2401,bfbfc27a2c627e8ac4757a18952ecc7e,Maria,353,2011-03-21 19:41:00,320,54,74,,6,3.07,0,0,0,0,0,4,5,1,1,0,0
2402,6179785653bc3119a6cc3298ca3e046b,Fay,69,2013-01-15 21:12:42,274,164,216,,9,4.13,41,6,4,1,1,43,78,114,114,16,86
2403,9fa2b0d08c278891459315a10c77d89e,Kim,32,2015-08-12 19:15:20,15,0,13,,0,3.85,0,0,0,0,0,6,0,1,1,0,0
2404,c6504781dd83016beef86f7178d81b3f,Jill,71,2014-03-19 16:09:09,144,48,128,,4,4.3,0,0,0,1,0,2,9,1,1,0,0
2405,f05ada24ddcc840ee56c9e83f54152eb,Elisa,368,2009-09-03 00:12:11,546,100,169,"2012,2013,2015,2016,2017,2018",23,3.68,2,3,1,0,0,5,7,5,5,6,1
2406,fcf434cee0e8bc229da499afb03a8180,Gypsy,95,2009-08-07 01:02:12,150,84,98,,18,3.87,29,1,1,3,0,26,51,48,48,8,4
2407,4a16a3594b50422607d196f0f34e9b0d,Laura,112,2016-04-18 23:37:02,62,11,6,,2,3.31,0,0,0,0,0,0,2,0,0,1,0
2408,30eb98a5827eb466e62dcc522c715d3e,Scott,172,2011-11-29 21:21:01,989,848,669,"2015,2016,2017",28,4.01,16,2,1,1,0,12,68,69,69,31,3
2409,3bd56582557e57d67397c84d1ed4dbac,Regina,701,2013-11-18 17:11:41,4547,2250,3025,"2014,2015,2016,2017,2018",230,3.73,68,10,6,12,0,54,76,94,94,88,93
2410,0765af3a15e59db3024e34ab91118b16,Josalyn,88,2014-03-15 17:51:38,183,59,39,2017,10,2.86,1,2,1,0,0,5,7,3,3,4,0
2411,8ef2ba39b45d6afe9056d8dc8b7c5736,Anne Explores LA,1650,2008-11-30 10:05:35,5807,2270,3427,"2012,2013,2014,2015,2016,2017",300,4.19,81,28,10,4,3,88,196,225,225,140,138
2412,1b30f43f3c7b56f3649bbfc22779d4c7,Barbara,34,2016-07-20 23:02:02,13,2,1,,0,3.97,0,0,0,0,0,1,1,0,0,0,0
2413,3ca8459f48e2c8f8097dcf13b4518094,Brinda,1092,2008-05-27 03:45:07,1691,534,1153,"2010,2011,2012,2013,2014,2015,2016,2017,2018",42,3.99,34,14,3,7,4,41,82,77,77,23,10
2414,f27929aa0ba7ae5bc8bd38344ecdb78d,Jaime,71,2012-10-04 23:59:42,133,49,28,,3,3.78,1,1,0,0,0,1,2,0,0,0,0
2415,d23abb207a445396da813c7dc088c5f1,Patricia,613,2010-03-24 21:06:13,790,143,303,"2010,2011,2012,2013,2014,2015,2016,2017,2018",28,3.73,18,3,2,0,2,22,64,32,32,19,4
2416,381a0ea99b97a8c6ee0679e6a3d20532,Tom,182,2008-10-12 20:30:51,948,889,708,"2014,2015",53,3.77,138,19,10,5,5,85,296,225,225,60,14
2417,af39ed4ac78028379ba0806b9a34f66d,Mike,213,2011-02-15 00:36:18,423,160,206,"2013,2014,2015",25,3.49,20,4,3,0,0,15,18,39,39,22,1
2418,e193c2813ebd081a71ff674cf578aea5,Julia,33,2014-04-18 17:33:17,2,0,2,,0,3.33,0,0,0,0,0,0,0,0,0,0,0
2419,43b14f6457af6f379b27aea5ae354c2c,Woody,33,2014-01-16 00:28:26,38,17,15,,1,3.65,0,0,0,0,0,1,3,0,0,1,0
2420,78b09d37614ff3ac24772539eea0f249,Arlina,34,2013-03-19 05:28:26,43,13,5,,0,3.53,0,0,0,0,0,1,1,0,0,0,0
2421,9f5bf7858a5bc083a14e161619ea61b8,Tina,34,2015-11-09 05:45:36,16,1,4,,1,3.83,0,0,0,0,0,0,0,0,0,0,0
2422,fa27a8bf4a30faeee070f65dab2675de,Vince,249,2011-01-09 21:50:32,332,146,147,"2014,2015,2016,2017,2018",9,3.86,3,2,0,0,0,3,13,4,4,9,1
2423,9e1c3938a78938fedb4cb38e13bc5b01,Daniel,130,2012-09-22 01:50:27,176,67,42,,5,3.41,0,1,0,0,0,6,3,2,2,1,1
2424,fc2af23ccb25dd20e01a7b23c024b1dd,Clarice,195,2007-09-07 22:53:56,894,536,574,"2009,2010,2011",24,3.84,37,6,1,3,4,26,26,45,45,19,3
2425,d6705959dceb93826197c1cceca95f1c,Donna,43,2012-05-16 00:16:39,57,13,18,,2,4.02,0,0,0,0,0,0,1,0,0,0,0
2426,881c15e32ec3a2183336a524bf258b08,Helen,45,2014-09-10 19:46:27,35,15,12,,0,2.98,0,1,0,0,0,1,1,0,0,0,0
2427,f99de921fb99a94eae9bbffad085bf3c,Justin,46,2011-02-17 00:40:02,100,36,20,,4,2.85,0,1,1,0,0,4,3,1,1,1,1
2428,dfd4ce6ce8348ce9577b0b0e1699bc86,Ken,59,2012-06-28 21:09:00,44,15,17,,2,3.47,0,1,0,0,0,1,3,4,4,2,1
2429,19312d9ad7a104b8f62656731bdb4384,Tammera,366,2013-08-16 16:57:20,444,158,200,"2016,2017,2018",15,3.56,7,3,0,0,0,4,14,7,7,0,6
2430,3c49b12bf207bcb8bf5061e4bae6553a,Dennis,330,2010-06-12 02:08:19,1019,654,784,"2011,2012,2013,2014,2015,2016",24,3.89,83,10,26,5,13,54,114,163,163,86,8
2431,43737df77d6762153996a3dd50a1f4db,April,58,2012-10-18 04:27:33,77,12,42,,9,3.75,1,1,0,0,0,2,1,1,1,0,0
2432,eee9e9e90d503211ed989694c38601b6,Patrick,115,2014-04-13 20:33:02,295,60,106,"2016,2017,2018",11,3.75,1,1,0,0,0,9,18,9,9,7,5
2433,a4142e8c0ee4ab07e63e4a8e2fffb82c,Klair,85,2013-08-24 04:12:01,53,15,25,2018,1,3.54,1,0,0,0,0,0,1,2,2,0,1
2434,c9b381db0e86ae24022b06f15cf9df69,Jacqueline,120,2010-07-21 15:50:02,405,299,245,"2012,2013",53,4.1,60,8,8,16,0,23,25,45,45,37,30
2435,67bb209ad68cbaf02e78c73d1f226049,Kimberly,114,2012-10-13 17:42:32,202,43,46,2014,9,3.95,5,1,0,1,0,5,4,6,6,1,1
2436,a7d66922bcc4f1a805ff5df649b848da,Angela,53,2010-01-20 19:57:30,13,5,6,,5,3.93,1,0,0,0,0,1,1,2,2,1,1
2437,8e4d8c3d8ba447eb9a07d2f48dcd7965,Lisa,85,2013-08-16 17:05:34,99,19,19,,0,3.76,0,0,0,0,0,3,1,0,0,1,0
2438,1ee4a18ac1479a9ad92d30a03a115087,Linda,64,2013-02-05 15:42:29,71,19,27,,5,3.03,2,2,0,0,0,2,1,1,1,1,0
2439,7921e00f76afd4b96fd173a72a2aff12,Sandy And Jayce,64,2015-11-04 22:19:08,10,0,3,,0,4.48,0,0,0,0,0,0,1,1,1,0,0
2440,d47efa548ca4478fca3867e336a0c6bf,Patty,62,2008-05-04 00:19:04,133,18,55,,7,3.8,6,0,0,0,0,2,5,7,7,3,0
2441,1954515cc91ee8de39a209e5678181af,Tanny,79,2015-05-09 23:12:08,79,31,58,2018,3,4.08,2,0,0,0,0,1,2,1,1,0,4
2442,3510247957c1f52e40a0c678c97b5360,Ticha,1703,2009-05-07 02:47:54,5332,2343,3298,"2011,2012,2013,2014,2015,2016,2017,2018",174,3.83,126,25,23,7,6,158,406,341,341,110,169
2443,34927ee63cb0cce13bbdbfd55aecbc7b,Georgia,36,2011-05-13 23:45:57,85,19,29,,2,4.2,0,1,0,1,0,1,9,1,1,0,2
2444,56855fadbba2aebf832cc2dc3674c9d0,Lisa,58,2014-08-04 23:56:09,32,12,13,"2015,2016",3,4.17,0,0,0,0,0,1,0,0,0,0,0
2445,b08817889d738736756dd79ca4687ca0,Jay,572,2008-10-06 21:44:47,661,283,225,2018,14,3.42,7,5,1,0,0,10,14,4,4,10,0
2446,e53e65e758d49b7f37eba210eb6ed953,Amy,549,2013-06-03 23:30:34,3241,1927,1897,"2014,2015,2016,2017,2018",236,3.38,107,8,2,6,1,67,319,168,168,39,57
2447,e13288d29f08b24c53426d7edb63474e,Annika,153,2012-11-16 21:18:38,428,211,283,"2015,2016,2017,2018",47,3.94,14,2,0,1,0,12,16,25,25,8,15
2448,563c755afef0d14a4216b12b92deaf37,Lauren,175,2014-04-04 13:57:36,380,121,158,"2016,2017,2018",9,3.56,6,0,0,0,0,5,8,28,28,2,9
2449,af8a4eaac74e829e141af9e7ea83951d,Tara,34,2016-11-26 16:11:16,34,6,14,,0,3.69,0,0,0,0,0,0,0,1,1,0,0
2450,db6675ff3797f39a09f6f364a77bca1f,John,213,2012-12-26 21:33:57,233,42,75,"2017,2018",7,3.58,1,1,0,0,0,0,3,0,0,1,0
2451,9e46cce8eaf2f77e48a9e32988dd93fe,Sophia,1465,2010-10-19 04:54:59,2695,1527,1835,"2011,2012,2013,2014",87,3.87,65,14,7,4,3,39,89,81,81,87,23
2452,edc3a118e0feaba45f0c43ef5e47e909,Destiny,29,2016-04-10 06:31:06,26,6,5,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
2453,ecf84fd080e9763db2452e9d3cfb81f7,Teri,36,2013-06-24 20:25:23,37,4,4,,1,3.58,0,0,0,0,0,1,1,0,0,0,0
2454,55fccd1d7f9b0b371bacbf94488e44e6,Raelyn,27,2011-01-12 02:15:01,32,18,10,,2,3.27,1,0,0,0,0,1,0,1,1,0,0
2455,3289dfe7e88d069bb1e40c3068de64bd,Vince,94,2010-12-17 00:05:40,294,66,73,,16,4.13,6,1,0,0,0,8,14,15,15,11,0
2456,85961615980e12ea3e40df162077976b,Lauren,106,2010-11-28 19:03:47,114,8,24,,2,4.46,3,2,3,1,0,3,4,5,5,1,0
2457,bab53be48ec454456c1c5a8424234073,Jason,141,2011-08-08 20:54:59,108,33,23,,2,4.14,0,1,0,0,0,0,1,0,0,2,0
2458,9fae91676049a04cb36639b8f3aa0dd1,Kevin,112,2010-09-13 20:25:27,81,15,24,,2,4.34,0,0,0,0,0,1,0,0,0,0,0
2459,ecae228fac17b99fbfeaba2df7566e31,KT,46,2012-02-29 13:45:06,113,34,9,,2,3.2,0,0,0,0,0,5,3,0,0,1,0
2460,b72458ec99ffaebdb7d2c3d4cf05236a,Lena,127,2011-02-19 01:52:36,178,90,66,2013,12,3.71,6,1,1,2,0,8,16,14,14,8,3
2461,b375ea4e3cebb34c1dc33eafa1d179e0,Christopher,51,2009-04-20 20:42:49,49,15,22,,2,4.55,0,0,0,0,0,0,1,0,0,0,0
2462,f20e6e8a81c5524ec6cd8db83619bd56,Celeste,833,2008-03-20 17:42:11,2707,952,1254,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",98,3.84,89,15,7,4,15,57,112,100,100,72,17
2463,2fb45c79fda077225e39004ab824dd23,Aarron,125,2012-08-23 01:49:18,179,59,95,,6,3.95,8,1,0,0,0,12,5,14,14,4,2
2464,b155fe9351a1382952ce39d3697cfbab,Kristin,62,2008-09-17 11:20:17,33,2,9,,0,3.89,0,0,0,0,0,1,1,0,0,1,0
2465,c7da0565cdcadfd62b5ecf6c66f88461,Cory,47,2012-06-26 16:51:59,55,13,27,,1,4.52,0,0,0,0,0,2,0,1,1,0,1
2466,880bbf8fdb53fba36bcb32adf789a752,Henry,58,2011-04-27 23:51:13,83,23,40,,7,3.92,0,1,0,0,0,8,11,10,10,1,2
2467,178fcf5f6f6ed27f2c0f82f17b9060b7,Michaelann,66,2014-04-20 13:05:20,56,27,48,,0,3.87,0,0,0,0,0,0,3,1,1,0,0
2468,d356e4875d86dce8ca2da6ea2a702387,Tk,34,2011-10-05 06:19:01,47,18,17,,0,3.58,0,0,0,0,0,0,1,3,3,3,0
2469,82e95b251ba11d5ea69f64f9d806f003,Sara,42,2012-06-11 15:54:50,37,7,14,2016,0,4.02,1,1,0,0,0,1,0,0,0,1,0
2470,b5d3330d39dffa414cd52318c3ef5b9d,Juanitakim,39,2012-06-26 02:41:19,22,2,4,2018,2,3.93,0,0,0,0,0,2,0,1,1,0,0
2471,f0247b67de4dd6be854095fb463bf304,Rachelle,373,2014-04-08 19:29:45,333,54,136,"2014,2015,2016,2017,2018",24,3.3,17,3,0,0,0,14,19,21,21,24,17
2472,76137374f52260257c7e47051a8d1353,Jim,712,2010-11-02 19:51:18,3056,1998,1994,"2012,2013,2014",28,3.47,38,8,5,2,0,82,193,151,151,79,13
2473,902efa741420b8b02500eefe72d801c5,Marianne,61,2012-02-09 21:52:36,86,20,23,,4,3.85,2,0,1,0,0,1,2,3,3,0,0
2474,0eab6e2882cc432d70f761103c2dfdf8,Tara,73,2011-09-29 06:19:22,56,13,17,,6,3.74,3,0,0,0,0,0,5,4,4,1,3
2475,44610fee7e10c6fab5b05380164cc3e9,Lisa,76,2012-06-25 21:25:07,125,45,70,"2016,2017,2018",11,4.1,1,8,0,0,0,4,4,6,6,8,6
2476,5c6b51f82bc41063c4d853d42f583e41,Audrey,109,2006-08-18 00:09:11,89,33,86,"2007,2008",10,3.72,1,1,2,0,0,0,5,8,8,0,1
2477,c84ae93442e4a759765fbd5d186e7b87,Yvonne,157,2009-01-30 19:07:42,212,49,87,"2012,2013",16,4.13,5,3,0,2,2,2,6,11,11,2,4
2478,c4e10daf26b9cf9b4ea2be33fe1897f9,Ann,61,2009-07-21 17:30:17,152,41,59,"2011,2012,2013",0,4.23,0,0,0,2,0,3,1,2,2,1,0
2479,588c8acc081c09bd48f7f866f849e254,Jen,60,2012-06-13 16:40:32,126,31,44,,0,3.36,1,2,0,0,0,3,3,0,0,0,0
2480,ad0f0907a9558ca4620d9980135fc087,Tarita,57,2007-11-07 20:05:47,88,23,27,,1,4.16,3,0,0,0,0,1,2,3,3,4,1
2481,285784f70061c36fb93af380e9e6bca1,Philicia,632,2009-01-12 21:33:01,1045,300,363,"2013,2014,2015,2016,2017,2018",41,3.5,16,4,3,1,2,14,16,18,18,19,6
2482,27f3952cd0551c5d550227b7ff2ccc67,Maryann,53,2012-04-30 16:16:13,92,52,62,,9,3.72,0,0,0,0,0,2,4,2,2,1,3
2483,1d0781f0f8c90c2f56081b8055740cac,Sid,70,2013-08-05 15:53:42,22,12,9,,3,3.9,0,0,0,0,0,1,0,0,0,1,0
2484,8e6d70c614a8e4bd81e493634fa5279f,Nancy,223,2014-12-18 08:44:33,83,34,52,,5,3.9,1,0,0,0,0,0,2,1,1,0,1
2485,056008312a6eab1b39b023b23920738a,Bryan,33,2009-10-27 01:04:04,121,39,54,,1,3.18,5,3,2,0,0,5,2,5,5,5,2
2486,49f3d61e135b9c4ff1ffa05cb4e49f58,Michelle,259,2010-08-10 13:36:28,326,137,118,"2010,2011,2012,2013,2014",9,3.54,5,8,1,0,1,16,11,18,18,5,1
2487,8878bbee2f8caa287125f8436555006c,Ryan,53,2009-01-13 06:25:05,60,28,27,,3,3.52,0,0,0,0,1,4,1,3,3,2,0
2488,4332841ca97a060ab37acc543cc9d9a6,Cabell,55,2006-09-13 04:28:12,217,36,18,,11,3.41,2,2,1,1,0,2,2,0,0,3,0
2489,227ba2d13ace1dc0b9769f59c7a34326,Derek,85,2012-12-12 06:14:06,4,2,3,,1,3.99,0,0,0,0,0,2,10,5,5,1,0
2490,1afabd7cea120b22211facacf0602502,Chris,63,2010-03-16 01:10:48,132,62,30,,6,3.06,0,0,0,0,0,3,1,0,0,1,0
2491,d7a4ce0cf475e04bd70b23352942e3c7,Joshua,54,2011-02-11 04:50:58,81,23,36,,2,4.16,0,0,0,0,0,3,3,2,2,0,0
2492,efb589ebc3dab7660846d96223ca8d3d,Kj,46,2014-05-04 15:51:52,43,4,9,,0,4.71,0,0,0,0,0,0,0,0,0,0,0
2493,cb82e4b170c2af3e1447d40bd15488ca,Ramie,283,2013-08-05 21:55:08,283,50,68,"2014,2015,2016",10,4.06,1,2,0,0,0,1,4,3,3,2,0
2494,6e07a81bef7e19f3474a012c866130b1,Marisa,56,2011-05-09 19:51:03,123,34,39,,9,4.2,0,1,2,1,0,3,5,5,5,5,0
2495,dba3bbd02a0bcae4b4b39fe2df951212,Tori,28,2016-11-21 04:28:47,25,5,8,2018,0,3.45,0,1,0,0,0,0,1,0,0,0,1
2496,7ba175ccf0903dc66fac1cf8a271f829,Susana,119,2009-04-28 05:46:10,333,183,215,2010,16,3.62,40,2,4,2,2,18,70,44,44,7,1
2497,6528f465289b77364c1e1d1c964c1721,Jessica,114,2009-04-24 05:14:45,169,33,43,2017,2,3.84,1,1,0,0,2,3,3,4,4,1,0
2498,c8860a272b83af49d99e7c8f92e808e1,Lara,41,2013-08-02 06:36:19,124,57,87,,4,4.07,0,2,0,0,0,0,3,1,1,0,0
2499,827a66a5c4261506e5040d081c0012f0,Wes,1385,2006-12-12 21:10:14,2087,707,986,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",61,3.89,50,14,4,2,5,40,83,78,78,47,4
2500,d5ed7a76baea5d4a010e43caff89f8c8,Jeff,71,2011-01-08 01:35:24,95,21,21,,2,3.31,1,0,1,0,0,3,2,1,1,0,0
2501,e1dade5c0710f21400751419871778bb,Joan,56,2009-05-26 00:33:31,56,7,21,,1,4.67,0,0,0,0,0,1,3,0,0,0,1
2502,92283e96e6b8b489c861f40dcf8b971c,Sebastien,66,2012-04-04 18:38:22,99,47,74,"2015,2016,2017",3,4.03,7,4,0,0,0,2,1,2,2,6,0
2503,8476986289ac304a3af45eddddc9c591,Jason,157,2008-10-19 16:27:52,342,92,106,"2011,2012,2013,2014,2015,2016",11,4.11,18,4,0,0,0,26,36,33,33,26,6
2504,a8e21d90253f24e9c78f367b3f5a250f,Christine,62,2012-12-28 04:38:48,51,3,9,"2017,2018",2,3.75,0,0,0,0,0,3,1,0,0,2,0
2505,93753750471f8f177fc131f9618fca5e,Monina,68,2011-07-14 15:11:40,74,7,46,2018,7,4.8,1,0,0,0,0,1,2,4,4,0,2
2506,3f62df3e92b11f7e0784325347a3d146,Jenn,59,2011-12-26 21:41:44,72,14,27,,1,4.09,0,0,0,0,0,1,3,0,0,0,0
2507,68c3fcb12b85c1726bb94849c8db8b35,George,120,2010-02-09 23:35:20,280,88,108,,4,3.84,6,2,0,0,1,5,18,7,7,3,0
2508,5673fe1a6b802ade86b1d85cd961178f,Michael,145,2013-08-08 19:26:25,80,8,18,,2,4.01,3,0,0,0,0,2,2,1,1,4,0
2509,47394e3a9957eff6810d9e0732464c80,Joanne,50,2012-03-08 16:32:23,35,10,4,,0,3.36,0,0,0,0,0,0,1,0,0,0,0
2510,48b54b4328e931578de88b333a4f962f,Steve,134,2010-06-13 04:53:49,232,50,36,2017,0,3.21,0,0,0,0,0,1,4,3,3,0,0
2511,699eeb67725fa7bd757f5c9d1edcffed,Paul,33,2012-02-17 02:47:42,74,3,18,,5,4.65,0,1,0,0,0,1,2,0,0,0,0
2512,df76fbb68e0b0ae7774d7986b13a056a,Leslie,56,2012-02-11 19:36:01,108,20,22,,1,3.64,0,0,0,0,0,1,0,0,0,1,0
2513,924bf6b9df0bb535643776d1d96ebae5,Albert,45,2014-06-22 14:34:28,24,1,8,"2016,2017",2,4.26,1,1,0,0,0,2,0,2,2,2,0
2514,4698bfd5040c0452599530014ba220c9,Amy,194,2017-01-09 18:00:03,307,35,258,"2017,2018",13,4.73,6,2,0,0,0,6,3,11,11,8,9
2515,1416110c3d005867f284738f11d9b7a9,Amanda,77,2010-04-23 18:04:06,194,50,65,"2010,2011,2012",14,3.62,6,7,2,2,0,3,8,7,7,5,1
2516,dd2261ffa62dbaa33527c41061080422,Mali,57,2011-06-11 18:32:00,132,75,78,,6,3.62,3,0,0,2,0,1,2,1,1,1,2
2517,374e78c58b492dec61287c73e8b89433,Michelle,48,2013-06-01 21:21:36,19,9,18,,0,4.22,0,0,0,0,0,2,0,1,1,0,0
2518,054f3b7cd0cd0d793ce1d15eb5e7cfdc,Phil,40,2013-04-21 03:30:22,53,10,22,2018,1,4.57,0,0,0,0,0,1,0,0,0,0,0
2519,601e4fd8f6bdf675f0be0b62f2027112,mike,61,2010-08-21 14:15:37,408,11,377,,100,3.84,0,0,0,0,0,2,3,0,0,1,0
2520,1d7f142a3f8b309e8cb3b8cb9ba08565,Vijay,101,2007-04-21 20:47:37,124,30,47,"2013,2014,2015",2,3.79,2,1,0,0,0,3,2,4,4,3,0
2521,0b0658d4b124e3cba550adef2560f5b5,Nick,104,2008-11-30 05:44:59,287,158,103,,2,3.26,3,0,1,0,0,2,0,5,5,6,1
2522,13da392388ca00ce11e8d6e1e8294753,Wesley,40,2013-05-22 15:23:28,30,6,7,,2,3.93,0,0,0,0,0,0,0,0,0,0,0
2523,fb3afbbd01fad75b635e43125e32b731,Susan,155,2013-04-21 15:18:51,237,62,87,"2014,2015,2016,2017",14,3.53,9,3,0,0,0,8,11,11,11,8,0
2524,d01133f4d0eb56b90d435f401c4493c3,Jorgen,32,2014-09-23 22:28:51,19,2,3,,1,3.33,0,0,0,0,0,1,2,1,1,0,0
2525,7d51c5e90e6e0a6e7a8eacc00a8f7ec6,Katie,71,2015-05-13 05:58:11,51,12,9,"2016,2017",0,3.45,0,0,1,0,0,0,2,0,0,1,0
2526,97cd7b7e2ffd31e7818a781a2875b783,Emily,46,2014-12-17 16:42:56,72,5,30,"2015,2016",7,4.33,6,0,0,0,0,1,1,2,2,4,0
2527,5e0f18f462872574a178ea6bfe07ae88,Tyler,45,2010-04-25 23:46:21,118,12,16,,4,3.31,0,0,0,0,0,1,0,0,0,0,0
2528,af16ac416f1832a3544ac6017c5ddcf6,Harryette,98,2015-06-16 22:38:35,25,3,10,,2,3.9,0,0,0,0,0,0,0,0,0,0,1
2529,8c67b7e4b2b5ce12f3e1d81ed79176ac,Mama,44,2013-07-28 16:08:52,41,7,8,,0,2.69,0,0,0,0,0,3,0,0,0,0,2
2530,d40b73e5231a35a1643d9954bc2ec5c2,Sarah,41,2013-08-25 16:01:15,64,12,10,,1,3.93,0,0,0,0,0,0,5,0,0,0,1
2531,d3e4facda122ac3bc38d1c3cf187f4db,Victor,35,2013-09-03 18:57:22,18,6,8,,1,4.28,0,0,0,0,0,0,3,3,3,0,2
2532,551abe372a084cb63968e5b4ec7b9e79,Rebecca,108,2010-12-01 16:19:15,146,16,27,,3,3.6,0,0,1,0,0,1,2,1,1,2,0
2533,0a858712d8f9b706249121a0fa05e667,Rob,487,2010-02-20 15:30:20,977,275,249,"2010,2011,2012,2013,2014,2015,2016,2017,2018",23,3.61,9,1,2,0,0,13,15,23,23,13,2
2534,c9c39527080e1d3786076d42f2ee9b2e,Sunny,60,2010-09-10 03:57:56,4,2,2,,0,3.74,0,0,0,0,0,0,1,1,1,0,0
2535,95467907af82f31131e3004c3fcccf1e,Cyrus,44,2011-09-19 23:35:31,93,14,24,,0,3.59,1,0,0,0,0,1,4,2,2,0,0
2536,a46ab76d0fad309b6ceef05175e60917,Peter,201,2009-03-09 00:19:31,523,166,332,"2010,2011,2012",11,4.11,29,1,7,0,3,28,84,46,46,9,3
2537,61697a928f4b293747156c90e0106b07,Katie,50,2014-02-20 17:55:21,31,5,5,,0,4.08,0,0,0,0,0,2,0,0,0,0,0
2538,f2a31107eb98031725d4a6bc471db60e,John,27,2012-10-01 07:05:44,17,8,3,,2,3.21,0,0,0,0,0,0,1,0,0,1,0
2539,d747d8c0f067cf5a51648f5f59fec220,Maya,34,2013-07-19 13:43:29,53,10,24,,4,3.38,1,0,0,0,0,1,1,2,2,4,1
2540,aa90d1bdb4b4721f79f4017087b05ef9,Casey,86,2014-03-01 13:00:06,88,26,35,"2015,2016,2017,2018",13,3.99,2,1,0,0,0,5,3,11,11,0,3
2541,7836bcde989500e917e9152e5696d9ae,Erica,122,2010-01-17 00:21:25,113,29,41,2016,9,3.86,2,1,1,1,0,1,10,6,6,3,1
2542,e9f86ee50945723d08b39a90a903e9d7,P,32,2014-12-12 23:31:00,98,40,46,,3,3.88,1,3,0,0,0,1,4,1,1,2,0
2543,0e270e37577996d81546e8f438eb6d81,Basil,568,2009-10-07 16:34:50,579,148,121,,17,3.29,3,0,0,1,0,13,9,9,9,2,1
2544,4df63d87dd46a9a74c223ee611511473,Sarah,80,2007-11-24 04:51:48,126,45,37,,2,3.61,1,0,0,1,1,0,3,5,5,1,0
2545,954baf0af5408dddee9c98fe1ebf9a96,Darrell,51,2016-09-17 20:43:46,14,2,5,2018,0,4.46,0,0,0,0,0,0,0,0,0,0,0
2546,2eebc78165768ba1e820b9d6f3b079d8,Natalie,73,2015-06-20 02:29:55,40,6,17,"2016,2017,2018",3,3.81,2,0,0,0,0,1,0,2,2,0,1
2547,83f766e833a7b1c5f53c8080079465e7,Nicole,61,2011-09-02 06:15:00,101,18,19,,3,3.94,2,0,0,0,0,0,5,0,0,1,0
2548,a8216365b8909b2fd01983e6774204df,Betty,597,2009-07-24 21:23:48,1082,536,611,"2012,2013,2014,2015,2016,2017,2018",27,3.75,6,2,1,0,0,8,9,8,8,10,9
2549,d9f281f1c885b372c516e3f4572f9b86,Hatti,53,2010-06-18 00:02:01,103,5,33,"2016,2017",2,4.58,1,1,0,0,0,0,0,3,3,1,0
2550,b0a6134eff2fe9172a4237e4cc709297,Adrianna,81,2014-11-04 18:23:55,26,1,10,2018,4,3.85,0,0,0,0,0,0,0,0,0,0,0
2551,1fa51c022503c88ea501e104aad2834c,Clifford,42,2010-12-12 11:49:08,20,6,12,,2,4.1,1,0,0,0,0,1,1,1,1,1,0
2552,99c40a1925f1e34cd6c1d2071c2fac71,mark,31,2010-10-27 14:17:55,60,15,17,,2,3.44,0,0,1,0,0,1,1,1,1,0,0
2553,21f1c0fcfebfb0cc1a99b704bccdc45c,Maestro,1063,2011-04-29 02:17:11,512,190,119,,20,3.33,2,4,1,0,0,7,3,6,6,4,3
2554,825f238facec227a75efb57fc421ad78,JP,130,2012-07-29 18:30:41,166,31,60,"2015,2016",9,4.08,1,0,0,0,0,2,1,8,8,5,0
2555,d04ae7a3cf115030215c140849453402,TastyMontreal,35,2012-09-06 17:23:26,50,15,30,,9,3.86,4,1,0,0,0,2,9,4,4,0,5
